"","Province.Territory","date","S1_Gathering","S1_Flag","S2_Masks.Public","S2_Flag","S3_Schools","S3_Flag","S4_Masks.Schools","S4_Flag","S5_Care.home.visitation","S5_Flag","S6_Dining.and.restaurants","S6_Flag","S7_Non.essential.retail.business","S7_Flag","S8_Non.essential.services","S8_Flag","S9_Cultural.services.and.venues","S9_Flag","S10_Intra.Travel","S10_Flag","S11_Inter.Travel","S11_Flag","S12_Curfew","S12_Flag","stringencyIndex.x","stringencyIndex.y"
"3987","Prince Edward Island","2020-07-22",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3988","Prince Edward Island","2020-07-23",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3989","Prince Edward Island","2020-07-24",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3990","Prince Edward Island","2020-07-25",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3991","Prince Edward Island","2020-07-26",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3992","Prince Edward Island","2020-07-27",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3993","Prince Edward Island","2020-07-28",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3994","Prince Edward Island","2020-07-29",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3995","Prince Edward Island","2020-07-30",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3996","Prince Edward Island","2020-07-31",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3997","Prince Edward Island","2020-08-01",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3998","Prince Edward Island","2020-08-02",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"3999","Prince Edward Island","2020-08-03",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4000","Prince Edward Island","2020-08-04",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4001","Prince Edward Island","2020-08-05",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4002","Prince Edward Island","2020-08-06",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4003","Prince Edward Island","2020-08-07",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4004","Prince Edward Island","2020-08-08",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4005","Prince Edward Island","2020-08-09",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4006","Prince Edward Island","2020-08-10",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4007","Prince Edward Island","2020-08-11",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4008","Prince Edward Island","2020-08-12",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4009","Prince Edward Island","2020-08-13",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4010","Prince Edward Island","2020-08-14",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4011","Prince Edward Island","2020-08-15",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4012","Prince Edward Island","2020-08-16",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4013","Prince Edward Island","2020-08-17",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4014","Prince Edward Island","2020-08-18",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4015","Prince Edward Island","2020-08-19",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4016","Prince Edward Island","2020-08-20",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4017","Prince Edward Island","2020-08-21",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4018","Prince Edward Island","2020-08-22",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4019","Prince Edward Island","2020-08-23",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4020","Prince Edward Island","2020-08-24",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4021","Prince Edward Island","2020-08-25",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4022","Prince Edward Island","2020-08-26",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4023","Prince Edward Island","2020-08-27",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4024","Prince Edward Island","2020-08-28",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4025","Prince Edward Island","2020-08-29",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4026","Prince Edward Island","2020-08-30",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4027","Prince Edward Island","2020-08-31",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4028","Prince Edward Island","2020-09-01",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4029","Prince Edward Island","2020-09-02",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4030","Prince Edward Island","2020-09-03",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4031","Prince Edward Island","2020-09-04",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4032","Prince Edward Island","2020-09-05",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4033","Prince Edward Island","2020-09-06",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4034","Prince Edward Island","2020-09-07",4,1,1,1,3,1,0,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4035","Prince Edward Island","2020-09-08",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4036","Prince Edward Island","2020-09-09",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4037","Prince Edward Island","2020-09-10",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4038","Prince Edward Island","2020-09-11",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4039","Prince Edward Island","2020-09-12",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4040","Prince Edward Island","2020-09-13",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4041","Prince Edward Island","2020-09-14",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4042","Prince Edward Island","2020-09-15",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4043","Prince Edward Island","2020-09-16",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4044","Prince Edward Island","2020-09-17",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4045","Prince Edward Island","2020-09-18",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4046","Prince Edward Island","2020-09-19",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4047","Prince Edward Island","2020-09-20",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4048","Prince Edward Island","2020-09-21",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4049","Prince Edward Island","2020-09-22",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4050","Prince Edward Island","2020-09-23",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4051","Prince Edward Island","2020-09-24",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4052","Prince Edward Island","2020-09-25",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4053","Prince Edward Island","2020-09-26",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4054","Prince Edward Island","2020-09-27",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4055","Prince Edward Island","2020-09-28",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4056","Prince Edward Island","2020-09-29",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4057","Prince Edward Island","2020-09-30",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4058","Prince Edward Island","2020-10-01",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4059","Prince Edward Island","2020-10-02",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4060","Prince Edward Island","2020-10-03",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4061","Prince Edward Island","2020-10-04",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4062","Prince Edward Island","2020-10-05",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4063","Prince Edward Island","2020-10-06",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4064","Prince Edward Island","2020-10-07",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4065","Prince Edward Island","2020-10-08",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4066","Prince Edward Island","2020-10-09",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4067","Prince Edward Island","2020-10-10",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4068","Prince Edward Island","2020-10-11",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4069","Prince Edward Island","2020-10-12",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4070","Prince Edward Island","2020-10-13",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4071","Prince Edward Island","2020-10-14",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4072","Prince Edward Island","2020-10-15",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4073","Prince Edward Island","2020-10-16",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4074","Prince Edward Island","2020-10-17",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4075","Prince Edward Island","2020-10-18",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4076","Prince Edward Island","2020-10-19",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4077","Prince Edward Island","2020-10-20",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4078","Prince Edward Island","2020-10-21",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4079","Prince Edward Island","2020-10-22",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4080","Prince Edward Island","2020-10-23",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4081","Prince Edward Island","2020-10-24",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4082","Prince Edward Island","2020-10-25",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4083","Prince Edward Island","2020-10-26",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4084","Prince Edward Island","2020-10-27",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4085","Prince Edward Island","2020-10-28",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4086","Prince Edward Island","2020-10-29",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4087","Prince Edward Island","2020-10-30",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4088","Prince Edward Island","2020-10-31",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4089","Prince Edward Island","2020-11-01",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4090","Prince Edward Island","2020-11-02",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4091","Prince Edward Island","2020-11-03",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4092","Prince Edward Island","2020-11-04",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4093","Prince Edward Island","2020-11-05",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4094","Prince Edward Island","2020-11-06",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4095","Prince Edward Island","2020-11-07",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4096","Prince Edward Island","2020-11-08",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4097","Prince Edward Island","2020-11-09",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4098","Prince Edward Island","2020-11-10",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4099","Prince Edward Island","2020-11-11",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4100","Prince Edward Island","2020-11-12",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4101","Prince Edward Island","2020-11-13",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4102","Prince Edward Island","2020-11-14",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4103","Prince Edward Island","2020-11-15",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4104","Prince Edward Island","2020-11-16",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4105","Prince Edward Island","2020-11-17",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4106","Prince Edward Island","2020-11-18",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4107","Prince Edward Island","2020-11-19",4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4108","Prince Edward Island","2020-11-20",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4109","Prince Edward Island","2020-11-21",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4110","Prince Edward Island","2020-11-22",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4111","Prince Edward Island","2020-11-23",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4112","Prince Edward Island","2020-11-24",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4113","Prince Edward Island","2020-11-25",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4114","Prince Edward Island","2020-11-26",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4115","Prince Edward Island","2020-11-27",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4116","Prince Edward Island","2020-11-28",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4117","Prince Edward Island","2020-11-29",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4118","Prince Edward Island","2020-11-30",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4119","Prince Edward Island","2020-12-01",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4120","Prince Edward Island","2020-12-02",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4121","Prince Edward Island","2020-12-03",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4122","Prince Edward Island","2020-12-04",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4123","Prince Edward Island","2020-12-05",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4124","Prince Edward Island","2020-12-06",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4125","Prince Edward Island","2020-12-07",5,1,2,1,2,0,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,1,1,0,NA,60.6,60.6060606060606
"4126","Prince Edward Island","2020-12-08",5,1,2,1,2,0,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,1,1,0,NA,60.6,60.6060606060606
"4127","Prince Edward Island","2020-12-09",5,1,2,1,2,0,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,1,1,0,NA,60.6,60.6060606060606
"4128","Prince Edward Island","2020-12-10",5,1,2,1,2,0,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,1,1,0,NA,60.6,60.6060606060606
"4129","Prince Edward Island","2020-12-11",5,1,2,1,2,0,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,1,1,0,NA,60.6,60.6060606060606
"4130","Prince Edward Island","2020-12-12",5,1,2,1,2,0,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,1,1,0,NA,60.6,60.6060606060606
"4131","Prince Edward Island","2020-12-13",5,1,2,1,2,0,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,1,1,0,NA,60.6,60.6060606060606
"4132","Prince Edward Island","2020-12-14",5,1,2,1,2,0,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,1,1,0,NA,60.6,60.6060606060606
"4133","Prince Edward Island","2020-12-15",5,1,2,1,2,0,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,1,1,0,NA,60.6,60.6060606060606
"4134","Prince Edward Island","2020-12-16",5,1,2,1,2,0,2,1,1,1,2,1,1,1,1,1,2,1,0,NA,1,1,0,NA,60.6,60.6060606060606
"4135","Prince Edward Island","2020-12-17",4,1,2,1,2,0,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"4136","Prince Edward Island","2020-12-18",4,1,2,1,2,0,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,49.7,49.6969696969697
"4137","Prince Edward Island","2020-12-19",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4138","Prince Edward Island","2020-12-20",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4139","Prince Edward Island","2020-12-21",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4140","Prince Edward Island","2020-12-22",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4141","Prince Edward Island","2020-12-23",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4142","Prince Edward Island","2020-12-24",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4143","Prince Edward Island","2020-12-25",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4144","Prince Edward Island","2020-12-26",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4145","Prince Edward Island","2020-12-27",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4146","Prince Edward Island","2020-12-28",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4147","Prince Edward Island","2020-12-29",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4148","Prince Edward Island","2020-12-30",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4149","Prince Edward Island","2020-12-31",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4150","Prince Edward Island","2021-01-01",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4151","Prince Edward Island","2021-01-02",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4152","Prince Edward Island","2021-01-03",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
"4153","Prince Edward Island","2021-01-04",4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,NA,48.2,48.1818181818182
