"","Province.Territory","date","S1_Gathering","S1_Flag","S2_Masks.Public","S2_Flag","S3_Schools","S3_Flag","S4_Masks.Schools","S4_Flag","S5_Care.home.visitation","S5_Flag","S6_Dining.and.restaurants","S6_Flag","S7_Non.essential.retail.business","S7_Flag","S8_Non.essential.services","S8_Flag","S9_Cultural.services.and.venues","S9_Flag","S10_Intra.Travel","S10_Flag","S11_Inter.Travel","S11_Flag","S12_Curfew","S12_Flag","stringencyIndex"
"4993","Quebec","2020-07-01",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"4994","Quebec","2020-07-02",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"4995","Quebec","2020-07-03",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"4996","Quebec","2020-07-04",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"4997","Quebec","2020-07-05",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"4998","Quebec","2020-07-06",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"4999","Quebec","2020-07-07",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5000","Quebec","2020-07-08",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5001","Quebec","2020-07-09",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5002","Quebec","2020-07-10",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5003","Quebec","2020-07-11",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5004","Quebec","2020-07-12",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5005","Quebec","2020-07-13",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5006","Quebec","2020-07-14",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5007","Quebec","2020-07-15",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5008","Quebec","2020-07-16",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5009","Quebec","2020-07-17",5,1,1,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5010","Quebec","2020-07-18",5,1,2,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5011","Quebec","2020-07-19",5,1,2,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5012","Quebec","2020-07-20",5,1,2,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5013","Quebec","2020-07-21",5,1,2,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5014","Quebec","2020-07-22",5,1,2,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5015","Quebec","2020-07-23",5,1,2,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5016","Quebec","2020-07-24",5,1,2,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5017","Quebec","2020-07-25",5,1,2,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5018","Quebec","2020-07-26",5,1,2,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5019","Quebec","2020-07-27",5,1,2,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5020","Quebec","2020-07-28",5,1,2,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5021","Quebec","2020-07-29",5,1,2,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5022","Quebec","2020-07-30",5,1,2,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5023","Quebec","2020-07-31",5,1,2,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5024","Quebec","2020-08-01",5,1,2,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5025","Quebec","2020-08-02",5,1,2,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
"5026","Quebec","2020-08-03",5,1,2,1,0,NA,0,NA,1,1,1,"1",1,1,1,1,1,1,1,"1",0,NA,0,NA,40.9
